explo,date,temperature,precipitation,dwd_stations_id
HAI,2008-10-10,9.9,0.0,6305
HAI,2008-10-11,10.7,0.0,6305
HAI,2008-10-12,11.0,0.0,6305
HAI,2008-10-13,12.7,0.6,6305
HAI,2008-10-14,13.1,0.2,6305
HAI,2008-10-15,11.7,3.3,6305
HAI,2008-10-16,10.7,3.6,6305
HAI,2008-10-17,7.2,0.0,6305
HAI,2008-10-18,5.6,0.0,6305
HAI,2008-10-19,6.6,0.0,6305
HAI,2008-10-20,8.1,0.0,6305
HAI,2008-10-21,12.9,2.7,6305
HAI,2008-10-22,8.0,0.0,6305
HAI,2008-10-23,4.1,0.0,6305
HAI,2008-10-24,4.4,0.2,6305
HAI,2008-10-25,7.9,0.0,6305
HAI,2008-10-26,8.7,5.1,6305
HAI,2008-10-27,8.7,3.1,6305
HAI,2008-10-28,5.3,0.0,6305
HAI,2008-10-29,4.7,4.0,6305
HAI,2008-10-30,2.7,4.8,6305
HAI,2008-10-31,3.2,0.0,6305
HAI,2008-11-01,4.0,0.0,6305
HAI,2008-11-02,4.6,0.0,6305
HAI,2008-11-03,7.6,0.0,6305
HAI,2008-11-04,7.7,0.0,6305
HAI,2008-11-05,9.5,0.0,6305
HAI,2008-11-06,9.9,0.3,6305
HAI,2008-11-07,8.5,0.0,6305
HAI,2008-11-08,3.7,0.0,6305
HAI,2008-11-09,5.9,2.0,6305
HAI,2008-11-10,13.5,0.0,6305
HAI,2008-11-11,11.5,0.5,6305
HAI,2008-11-12,7.3,0.0,6305
HAI,2008-11-13,3.4,0.0,6305
HAI,2008-11-14,4.1,0.0,6305
HAI,2008-11-15,8.3,0.0,6305
HAI,2008-11-16,8.7,0.3,6305
HAI,2008-11-17,3.4,0.0,6305
HAI,2008-11-18,2.9,0.5,6305
HAI,2008-11-19,7.0,0.2,6305
HAI,2008-11-20,7.7,7.7,6305
HAI,2008-11-21,3.1,1.5,6305
HAI,2008-11-22,0.5,0.0,6305
HAI,2008-11-23,0.8,2.5,6305
HAI,2008-11-24,-1.9,10.8,6305
HAI,2008-11-25,-4.0,0.0,6305
HAI,2008-11-26,-1.3,0.8,6305
HAI,2008-11-27,3.4,0.8,6305
HAI,2008-11-28,0.9,0.3,6305
HAI,2008-11-29,0.2,1.1,6305
HAI,2008-11-30,-1.8,0.0,6305
HAI,2008-12-01,-0.2,4.6,6305
HAI,2008-12-02,3.2,0.5,6305
HAI,2008-12-03,0.8,4.7,6305
HAI,2008-12-04,0.5,3.7,6305
HAI,2008-12-05,4.1,1.2,6305
HAI,2008-12-06,3.6,3.3,6305
HAI,2008-12-07,3.6,0.1,6305
HAI,2008-12-08,2.5,0.0,6305
HAI,2008-12-09,-0.5,0.0,6305
HAI,2008-12-10,1.6,0.2,6305
HAI,2008-12-11,0.3,3.9,6305
HAI,2008-12-12,-0.2,0.0,6305
HAI,2008-12-13,-0.3,0.0,6305
HAI,2008-12-14,0.4,0.0,6305
HAI,2008-12-15,1.6,0.0,6305
HAI,2008-12-16,2.3,0.0,6305
HAI,2008-12-17,1.5,0.8,6305
HAI,2008-12-18,2.2,0.3,6305
HAI,2008-12-19,3.6,1.9,6305
HAI,2008-12-20,4.9,0.2,6305
HAI,2008-12-21,6.0,0.5,6305
HAI,2008-12-22,7.6,0.7,6305
HAI,2008-12-23,5.6,0.2,6305
HAI,2008-12-24,5.4,1.9,6305
HAI,2008-12-25,1.9,0.0,6305
HAI,2008-12-26,-2.8,0.0,6305
HAI,2008-12-27,-2.6,0.0,6305
HAI,2008-12-28,-3.3,0.0,6305
HAI,2008-12-29,-4.8,0.0,6305
HAI,2008-12-30,-6.1,0.0,6305
HAI,2008-12-31,-7.8,0.0,6305
