date,year,doy,explo,PAR
2020-06-19,2020,171,ALB,3.497
2020-06-20,2020,172,SCH,1.439
2020-06-20,2020,172,HAI,10.119
2020-06-20,2020,172,ALB,5.527
2020-06-21,2020,173,SCH,2.344
2020-06-21,2020,173,HAI,11.913
2020-06-21,2020,173,ALB,11.604
2020-06-22,2020,174,SCH,13.266
2020-06-22,2020,174,HAI,8.747
2020-06-22,2020,174,ALB,9.78
2020-06-23,2020,175,SCH,15.011
2020-06-23,2020,175,HAI,14.182
2020-06-23,2020,175,ALB,11.759
2020-06-24,2020,176,SCH,5.433
2020-06-24,2020,176,HAI,13.91
2020-06-24,2020,176,ALB,14.204
2020-06-25,2020,177,SCH,10.988
2020-06-25,2020,177,HAI,7.389
2020-06-25,2020,177,ALB,11.242
2020-06-26,2020,178,SCH,9.173
2020-06-26,2020,178,HAI,13.254
2020-06-26,2020,178,ALB,11.363
2020-06-27,2020,179,SCH,13.541
2020-06-27,2020,179,HAI,13.513
2020-06-27,2020,179,ALB,10.75
2020-06-28,2020,180,SCH,6.348
2020-06-28,2020,180,HAI,6.521
2020-06-28,2020,180,ALB,11.815
2020-06-29,2020,181,SCH,9.459
2020-06-29,2020,181,HAI,11.121
2020-06-29,2020,181,ALB,10.027
2020-06-30,2020,182,SCH,7.235
2020-06-30,2020,182,HAI,12.279
2020-06-30,2020,182,ALB,11.696
2020-07-01,2020,183,SCH,3.116
2020-07-01,2020,183,HAI,7.884
2020-07-01,2020,183,ALB,12.975
2020-07-02,2020,184,SCH,9.294
2020-07-02,2020,184,HAI,11.028
2020-07-02,2020,184,ALB,7.624
2020-07-03,2020,185,SCH,10.54
2020-07-03,2020,185,HAI,7.743
2020-07-03,2020,185,ALB,8.936
2020-07-04,2020,186,SCH,11.978
2020-07-04,2020,186,HAI,11.182
2020-07-04,2020,186,ALB,9.26
2020-07-05,2020,187,SCH,6.321
2020-07-05,2020,187,HAI,9.296
2020-07-05,2020,187,ALB,10.554
2020-07-06,2020,188,SCH,9.863
2020-07-06,2020,188,HAI,6.483
2020-07-06,2020,188,ALB,14.198
2020-07-07,2020,189,SCH,8.232
2020-07-07,2020,189,HAI,10.715
2020-07-07,2020,189,ALB,11.944
2020-07-08,2020,190,SCH,4.891
2020-07-08,2020,190,HAI,2.8
2020-07-08,2020,190,ALB,13.231
2020-07-09,2020,191,SCH,1.305
2020-07-09,2020,191,HAI,4.303
2020-07-09,2020,191,ALB,11.961
2020-07-10,2020,192,SCH,8.898
2020-07-10,2020,192,HAI,7.482
2020-07-10,2020,192,ALB,12.143
2020-07-11,2020,193,SCH,5.312
2020-07-11,2020,193,HAI,8.168
2020-07-11,2020,193,ALB,10.19
2020-07-12,2020,194,SCH,10.271
2020-07-12,2020,194,HAI,10.168
2020-07-12,2020,194,ALB,10.165
2020-07-13,2020,195,SCH,12.576
2020-07-13,2020,195,HAI,11.929
2020-07-13,2020,195,ALB,12.773
2020-07-14,2020,196,SCH,11.905
2020-07-14,2020,196,HAI,11.75
2020-07-14,2020,196,ALB,8.712
2020-07-15,2020,197,SCH,2.868
2020-07-15,2020,197,HAI,5.722
2020-07-15,2020,197,ALB,3.989
2020-07-16,2020,198,SCH,8.511
2020-07-16,2020,198,HAI,3.629
2020-07-16,2020,198,ALB,2.06
2020-07-17,2020,199,SCH,4.767
2020-07-17,2020,199,HAI,7.829
2020-07-17,2020,199,ALB,8.134
2020-07-18,2020,200,SCH,9.708
2020-07-18,2020,200,HAI,9.793
2020-07-18,2020,200,ALB,8.716
2020-07-19,2020,201,SCH,11.439
2020-07-19,2020,201,HAI,10.931
2020-07-19,2020,201,ALB,11.397
2020-07-20,2020,202,SCH,5.39
2020-07-20,2020,202,HAI,8.144
2020-07-20,2020,202,ALB,13.523
2020-07-21,2020,203,SCH,9.599
2020-07-21,2020,203,HAI,10.709
2020-07-21,2020,203,ALB,12.861
2020-07-22,2020,204,SCH,8.252
2020-07-22,2020,204,HAI,8.619
2020-07-22,2020,204,ALB,13.375
2020-07-23,2020,205,SCH,9.267
2020-07-23,2020,205,HAI,9.527
2020-07-23,2020,205,ALB,13.417
2020-07-24,2020,206,SCH,7.137
2020-07-24,2020,206,HAI,9.892
2020-07-24,2020,206,ALB,6.977
2020-07-25,2020,207,SCH,7.028
2020-07-25,2020,207,HAI,8.835
2020-07-25,2020,207,ALB,10.339
2020-07-26,2020,208,SCH,3.215
2020-07-26,2020,208,HAI,5.743
2020-07-26,2020,208,ALB,9.116
2020-07-27,2020,209,SCH,6.561
2020-07-27,2020,209,HAI,1.883
2020-07-27,2020,209,ALB,12.684
2020-07-28,2020,210,SCH,9.272
2020-07-28,2020,210,HAI,8.606
2020-07-28,2020,210,ALB,9.199
2020-07-29,2020,211,SCH,6.076
2020-07-29,2020,211,HAI,10.67
2020-07-29,2020,211,ALB,13.112
2020-07-30,2020,212,SCH,11.254
2020-07-30,2020,212,HAI,12.848
2020-07-30,2020,212,ALB,13.427
2020-07-31,2020,213,SCH,12.51
2020-07-31,2020,213,HAI,12.723
2020-07-31,2020,213,ALB,12.835
2020-08-01,2020,214,SCH,12.699
2020-08-01,2020,214,HAI,10.874
2020-08-01,2020,214,ALB,11.672
2020-08-02,2020,215,SCH,2.839
2020-08-02,2020,215,HAI,2.848
2020-08-02,2020,215,ALB,3.208
2020-08-03,2020,216,SCH,6.294
2020-08-03,2020,216,HAI,9.632
2020-08-03,2020,216,ALB,4.42
2020-08-04,2020,217,SCH,6.718
2020-08-04,2020,217,HAI,10.592
2020-08-04,2020,217,ALB,4.574
2020-08-05,2020,218,SCH,11.946
2020-08-05,2020,218,HAI,11.749
2020-08-05,2020,218,ALB,12.89
2020-08-06,2020,219,SCH,12.01
2020-08-06,2020,219,HAI,12.415
2020-08-06,2020,219,ALB,12.681
2020-08-07,2020,220,SCH,10.82
2020-08-07,2020,220,HAI,12.202
2020-08-07,2020,220,ALB,12.587
2020-08-08,2020,221,SCH,10.259
2020-08-08,2020,221,HAI,11.036
2020-08-08,2020,221,ALB,12.717
2020-08-09,2020,222,SCH,9.746
2020-08-09,2020,222,HAI,8.925
2020-08-09,2020,222,ALB,12.069
2020-08-10,2020,223,SCH,5.72
2020-08-10,2020,223,HAI,3.475
2020-08-10,2020,223,ALB,12.285
2020-08-11,2020,224,SCH,11.52
2020-08-11,2020,224,HAI,10.734
2020-08-11,2020,224,ALB,10.643
2020-08-12,2020,225,SCH,11.678
2020-08-12,2020,225,HAI,10.49
2020-08-12,2020,225,ALB,12.007
2020-08-13,2020,226,SCH,10.936
2020-08-13,2020,226,HAI,3.898
2020-08-13,2020,226,ALB,2.016
2020-08-14,2020,227,SCH,5.969
2020-08-14,2020,227,HAI,3.799
2020-08-14,2020,227,ALB,6.19
2020-08-15,2020,228,SCH,9.479
2020-08-15,2020,228,HAI,5.295
2020-08-15,2020,228,ALB,7.69
2020-08-16,2020,229,SCH,10.313
2020-08-16,2020,229,HAI,10.03
2020-08-16,2020,229,ALB,11.008
2020-08-17,2020,230,SCH,10.122
2020-08-17,2020,230,HAI,4.491
2020-08-17,2020,230,ALB,3.848
2020-08-18,2020,231,SCH,4.708
2020-08-18,2020,231,HAI,7.113
2020-08-18,2020,231,ALB,10.561
2020-08-19,2020,232,SCH,3.446
2020-08-19,2020,232,HAI,9.681
2020-08-19,2020,232,ALB,8.684
2020-08-20,2020,233,SCH,9.454
2020-08-20,2020,233,HAI,9.574
2020-08-20,2020,233,ALB,10.15
2020-08-21,2020,234,SCH,9.987
2020-08-21,2020,234,HAI,6.091
2020-08-21,2020,234,ALB,11.524
2020-08-22,2020,235,SCH,5.028
2020-08-22,2020,235,HAI,5.937
2020-08-22,2020,235,ALB,5.086
2020-08-23,2020,236,SCH,7.339
2020-08-23,2020,236,HAI,7.881
2020-08-23,2020,236,ALB,5.146
2020-08-24,2020,237,SCH,3.131
2020-08-24,2020,237,HAI,5.38
2020-08-24,2020,237,ALB,6.912
2020-08-25,2020,238,SCH,8.664
2020-08-25,2020,238,HAI,5.516
2020-08-25,2020,238,ALB,6.335
2020-08-26,2020,239,SCH,1.383
2020-08-26,2020,239,HAI,2.188
2020-08-26,2020,239,ALB,11.314
2020-08-27,2020,240,SCH,4.022
2020-08-27,2020,240,HAI,4.907
2020-08-27,2020,240,ALB,5.246
2020-08-28,2020,241,SCH,4.587
2020-08-28,2020,241,HAI,6.099
2020-08-28,2020,241,ALB,2.161
2020-08-29,2020,242,SCH,7.977
2020-08-29,2020,242,HAI,7.177
2020-08-29,2020,242,ALB,1.941
2020-08-30,2020,243,SCH,6.048
2020-08-30,2020,243,HAI,3.841
2020-08-30,2020,243,ALB,1.296
2020-08-31,2020,244,SCH,4.599
2020-08-31,2020,244,HAI,1.616
2020-08-31,2020,244,ALB,2.472
2020-09-01,2020,245,SCH,6.046
2020-09-01,2020,245,HAI,3.72
2020-09-01,2020,245,ALB,3.069
2020-09-02,2020,246,SCH,2.544
2020-09-02,2020,246,HAI,5.544
2020-09-02,2020,246,ALB,5.672
2020-09-03,2020,247,SCH,8.54
2020-09-03,2020,247,HAI,5.068
2020-09-03,2020,247,ALB,7.426
2020-09-04,2020,248,SCH,6.574
2020-09-04,2020,248,HAI,5.706
2020-09-04,2020,248,ALB,9.246
2020-09-05,2020,249,SCH,2.763
2020-09-05,2020,249,HAI,2.803
2020-09-05,2020,249,ALB,7.437
2020-09-06,2020,250,SCH,6.81
2020-09-06,2020,250,HAI,6.861
2020-09-06,2020,250,ALB,3.419
2020-09-07,2020,251,SCH,6.314
2020-09-07,2020,251,HAI,7.49
2020-09-07,2020,251,ALB,6.143
2020-09-08,2020,252,SCH,4.2
2020-09-08,2020,252,HAI,8.461
2020-09-08,2020,252,ALB,9.047
2020-09-09,2020,253,SCH,4.359
2020-09-09,2020,253,HAI,7.586
2020-09-09,2020,253,ALB,9.239
2020-09-10,2020,254,SCH,6.425
2020-09-10,2020,254,HAI,7.801
2020-09-10,2020,254,ALB,4.492
2020-09-11,2020,255,SCH,5.364
2020-09-11,2020,255,HAI,7.652
2020-09-11,2020,255,ALB,5.256
2020-09-12,2020,256,SCH,7.14
2020-09-12,2020,256,HAI,7.302
2020-09-12,2020,256,ALB,7.159
2020-09-13,2020,257,SCH,6.767
2020-09-13,2020,257,HAI,6.911
2020-09-13,2020,257,ALB,8.709
2020-09-14,2020,258,SCH,7.3
2020-09-14,2020,258,HAI,7.646
2020-09-14,2020,258,ALB,8.265
2020-09-15,2020,259,SCH,6.472
2020-09-15,2020,259,HAI,7.415
2020-09-15,2020,259,ALB,8.396
2020-09-16,2020,260,SCH,6.849
2020-09-16,2020,260,HAI,3.441
2020-09-16,2020,260,ALB,6.931
2020-09-17,2020,261,SCH,7.27
2020-09-17,2020,261,HAI,7.115
2020-09-17,2020,261,ALB,6.744
2020-09-18,2020,262,SCH,7.399
2020-09-18,2020,262,HAI,7.76
2020-09-18,2020,262,ALB,7.888
2020-09-19,2020,263,SCH,5.976
2020-09-19,2020,263,HAI,7.268
2020-09-19,2020,263,ALB,7.821
2020-09-20,2020,264,SCH,6.882
2020-09-20,2020,264,HAI,7.519
2020-09-20,2020,264,ALB,7.444
2020-09-21,2020,265,SCH,6.919
2020-09-21,2020,265,HAI,7.228
2020-09-21,2020,265,ALB,7.103
2020-09-22,2020,266,SCH,6.407
2020-09-22,2020,266,HAI,6.958
2020-09-22,2020,266,ALB,4.937
2020-09-23,2020,267,SCH,6.455
2020-09-23,2020,267,HAI,5.496
2020-09-23,2020,267,ALB,2.32
2020-09-24,2020,268,SCH,2.565
2020-09-24,2020,268,HAI,6.484
2020-09-24,2020,268,ALB,5.314
2020-09-25,2020,269,SCH,0.998
2020-09-25,2020,269,HAI,3.914
2020-09-25,2020,269,ALB,0.85
2020-09-26,2020,270,SCH,0.58
2020-09-26,2020,270,HAI,0.769
2020-09-26,2020,270,ALB,1.338
2020-09-27,2020,271,SCH,1.431
2020-09-27,2020,271,HAI,2.003
2020-09-27,2020,271,ALB,2.959
2020-09-28,2020,272,SCH,6.277
2020-09-28,2020,272,HAI,5.855
2020-09-28,2020,272,ALB,5.032
2020-09-29,2020,273,SCH,4.512
2020-09-29,2020,273,HAI,3.808
2020-09-29,2020,273,ALB,1.767
2020-09-30,2020,274,SCH,5.577
2020-09-30,2020,274,HAI,2.212
2020-09-30,2020,274,ALB,4.953
2020-10-01,2020,275,SCH,2.459
2020-10-01,2020,275,HAI,5.155
2020-10-01,2020,275,ALB,6.102
2020-10-02,2020,276,SCH,1.228
2020-10-02,2020,276,HAI,4.988
2020-10-02,2020,276,ALB,2.427
2020-10-03,2020,277,SCH,4.565
2020-10-03,2020,277,HAI,3.717
2020-10-03,2020,277,ALB,1.177
2020-10-04,2020,278,SCH,4.868
2020-10-04,2020,278,HAI,1.376
2020-10-04,2020,278,ALB,5.381
2020-10-05,2020,279,SCH,2.936
2020-10-05,2020,279,HAI,3.452
2020-10-05,2020,279,ALB,3.559
2020-10-06,2020,280,SCH,1.521
2020-10-06,2020,280,HAI,1.216
2020-10-06,2020,280,ALB,1.228
2020-10-07,2020,281,SCH,2.623
2020-10-07,2020,281,HAI,1.661
2020-10-07,2020,281,ALB,2.251
2020-10-08,2020,282,SCH,1.929
2020-10-08,2020,282,HAI,0.909
2020-10-08,2020,282,ALB,5.827
2020-10-09,2020,283,SCH,2.762
2020-10-09,2020,283,HAI,1.602
2020-10-09,2020,283,ALB,4.079
2020-10-10,2020,284,SCH,2.696
2020-10-10,2020,284,HAI,4.24
2020-10-10,2020,284,ALB,0.719
2020-10-11,2020,285,SCH,2.235
2020-10-11,2020,285,HAI,2.525
2020-10-11,2020,285,ALB,1.367
2020-10-12,2020,286,SCH,2.039
2020-10-12,2020,286,HAI,2.054
2020-10-12,2020,286,ALB,2.422
2020-10-13,2020,287,SCH,1.663
2020-10-13,2020,287,HAI,2.127
2020-10-13,2020,287,ALB,2.767
2020-10-14,2020,288,SCH,0.753
2020-10-14,2020,288,HAI,0.542
2020-10-14,2020,288,ALB,1.281
2020-10-15,2020,289,SCH,0.866
2020-10-15,2020,289,HAI,0.824
2020-10-15,2020,289,ALB,0.76
2020-10-16,2020,290,SCH,0.849
2020-10-16,2020,290,HAI,2.555
2020-10-16,2020,290,ALB,0.954
2020-10-17,2020,291,SCH,1.847
2020-10-17,2020,291,HAI,1.196
2020-10-17,2020,291,ALB,0.897
2020-10-18,2020,292,SCH,1.776
2020-10-18,2020,292,HAI,2.259
2020-10-18,2020,292,ALB,1.818
2020-10-19,2020,293,SCH,2.195
2020-10-19,2020,293,HAI,2.2
2020-10-19,2020,293,ALB,2.507
2020-10-20,2020,294,SCH,1.193
2020-10-20,2020,294,HAI,2.093
2020-10-20,2020,294,ALB,3.548
2020-10-21,2020,295,SCH,1.14
2020-10-21,2020,295,HAI,1.378
2020-10-21,2020,295,ALB,1.326
2020-10-22,2020,296,SCH,1.766
2020-10-22,2020,296,HAI,3.226
2020-10-22,2020,296,ALB,2.381
2020-10-23,2020,297,SCH,1.785
2020-10-23,2020,297,HAI,0.365
2020-10-23,2020,297,ALB,0.953
2020-10-24,2020,298,SCH,1.441
2020-10-24,2020,298,HAI,2.209
2020-10-24,2020,298,ALB,3.073
2020-10-25,2020,299,SCH,2.979
2020-10-25,2020,299,HAI,1.195
2020-10-25,2020,299,ALB,3.883
2020-10-26,2020,300,SCH,1.512
2020-10-26,2020,300,HAI,0.581
2020-10-26,2020,300,ALB,0.405
2020-10-27,2020,301,SCH,1.376
2020-10-27,2020,301,HAI,0.564
2020-10-27,2020,301,ALB,1.533
2020-10-28,2020,302,SCH,1.367
2020-10-28,2020,302,HAI,1.399
2020-10-28,2020,302,ALB,1.502
2020-10-29,2020,303,SCH,1.658
2020-10-29,2020,303,HAI,2.208
2020-10-29,2020,303,ALB,1.038
2020-10-30,2020,304,SCH,0.488
2020-10-30,2020,304,HAI,0.724
2020-10-30,2020,304,ALB,0.787
2020-10-31,2020,305,SCH,0.921
2020-10-31,2020,305,HAI,1.051
2020-10-31,2020,305,ALB,4.04
2020-11-01,2020,306,SCH,0.616
2020-11-01,2020,306,HAI,0.641
2020-11-01,2020,306,ALB,0.626
2020-11-02,2020,307,SCH,1.094
2020-11-02,2020,307,HAI,1.038
2020-11-02,2020,307,ALB,1.498
2020-11-03,2020,308,SCH,2.573
2020-11-03,2020,308,HAI,1.933
2020-11-03,2020,308,ALB,0.424
2020-11-04,2020,309,SCH,2.164
2020-11-04,2020,309,HAI,2.259
2020-11-04,2020,309,ALB,0.574
2020-11-05,2020,310,SCH,2.488
2020-11-05,2020,310,HAI,2.867
2020-11-05,2020,310,ALB,1.493
2020-11-06,2020,311,SCH,0.408
2020-11-06,2020,311,HAI,2.947
2020-11-06,2020,311,ALB,0.862
2020-11-07,2020,312,SCH,2.22
2020-11-07,2020,312,HAI,2.976
2020-11-07,2020,312,ALB,3.575
2020-11-08,2020,313,SCH,0.836
2020-11-08,2020,313,HAI,2.865
2020-11-08,2020,313,ALB,3.371
2020-11-09,2020,314,SCH,0.414
2020-11-09,2020,314,HAI,1.435
2020-11-09,2020,314,ALB,3.414
2020-11-10,2020,315,SCH,0.278
2020-11-10,2020,315,HAI,0.772
2020-11-10,2020,315,ALB,2.291
2020-11-11,2020,316,SCH,0.253
2020-11-11,2020,316,HAI,0.691
2020-11-11,2020,316,ALB,1.802
2020-11-12,2020,317,SCH,0.774
2020-11-12,2020,317,HAI,0.213
2020-11-12,2020,317,ALB,2.061
2020-11-13,2020,318,SCH,1.071
2020-11-13,2020,318,HAI,0.93
2020-11-13,2020,318,ALB,1.541
2020-11-14,2020,319,SCH,0.722
2020-11-14,2020,319,HAI,1.994
2020-11-14,2020,319,ALB,3.257
2020-11-15,2020,320,SCH,1.895
2020-11-15,2020,320,HAI,2.109
2020-11-15,2020,320,ALB,2.979
2020-11-16,2020,321,SCH,1.867
2020-11-16,2020,321,HAI,0.73
2020-11-16,2020,321,ALB,1.396
2020-11-17,2020,322,SCH,0.663
2020-11-17,2020,322,HAI,0.308
2020-11-17,2020,322,ALB,2.601
2020-11-18,2020,323,SCH,0.624
2020-11-18,2020,323,HAI,1.345
2020-11-18,2020,323,ALB,3.044
2020-11-19,2020,324,SCH,0.407
2020-11-19,2020,324,HAI,0.578
2020-11-19,2020,324,ALB,1.01
2020-11-20,2020,325,SCH,1.95
2020-11-20,2020,325,HAI,0.716
2020-11-20,2020,325,ALB,2.19
2020-11-21,2020,326,SCH,0.619
2020-11-21,2020,326,HAI,1.596
2020-11-21,2020,326,ALB,2.151
2020-11-22,2020,327,SCH,0.603
2020-11-22,2020,327,HAI,0.481
2020-11-22,2020,327,ALB,2.812
2020-11-23,2020,328,SCH,1.136
2020-11-23,2020,328,HAI,1.562
2020-11-23,2020,328,ALB,0.791
2020-11-24,2020,329,SCH,0.973
2020-11-24,2020,329,HAI,0.8
2020-11-24,2020,329,ALB,1.045
2020-11-25,2020,330,SCH,0.273
2020-11-25,2020,330,HAI,2.239
2020-11-25,2020,330,ALB,2.647
2020-11-26,2020,331,SCH,0.187
2020-11-26,2020,331,HAI,0.708
2020-11-26,2020,331,ALB,2.542
2020-11-27,2020,332,SCH,0.583
2020-11-27,2020,332,HAI,2.08
2020-11-27,2020,332,ALB,2.674
2020-11-28,2020,333,SCH,0.873
2020-11-28,2020,333,HAI,0.177
2020-11-28,2020,333,ALB,2.568
2020-11-29,2020,334,SCH,1.326
2020-11-29,2020,334,HAI,0.752
2020-11-29,2020,334,ALB,1.069
2020-11-30,2020,335,SCH,0.225
2020-11-30,2020,335,HAI,1.691
2020-11-30,2020,335,ALB,2.147
2020-12-01,2020,336,SCH,0.343
2020-12-01,2020,336,HAI,0.387
2020-12-01,2020,336,ALB,0.213
2020-12-02,2020,337,SCH,0.453
2020-12-02,2020,337,HAI,0.532
2020-12-02,2020,337,ALB,0.301
2020-12-03,2020,338,SCH,0.127
2020-12-03,2020,338,HAI,0.169
2020-12-03,2020,338,ALB,0.18
2020-12-04,2020,339,SCH,0.479
2020-12-04,2020,339,HAI,0.871
2020-12-04,2020,339,ALB,0.174
2020-12-05,2020,340,SCH,1.259
2020-12-05,2020,340,HAI,0.143
2020-12-05,2020,340,ALB,0.2
2020-12-06,2020,341,SCH,0.75
2020-12-06,2020,341,HAI,0.25
2020-12-06,2020,341,ALB,0.153
2020-12-07,2020,342,SCH,0.487
2020-12-07,2020,342,HAI,0.18
