year,plotID,TotalGrazing,StartGrazingPeriod1,StartGrazingPeriod2,StartGrazingPeriod3,StartGrazingPeriod4,DayGrazing1,DayGrazing2,DayGrazing3,DayGrazing4,GrazingIntensity1,GrazingIntensity2,GrazingIntensity3,GrazingIntensity4
2012,HEG04,55.0725,275,,,,11,0,0,0,5.007,NaN,NaN,NaN
2013,HEG04,80.5797,245,,,,22,0,0,0,3.663,NaN,NaN,NaN
2014,HEG04,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,HEG04,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,HEG04,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,HEG04,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,HEG04,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,HEG04,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,HEG04,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,HEG04,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG40,426.8331,,,,,76,0,0,0,NaN,NaN,NaN,NaN
2007,HEG40,54.9442,,,,,45,0,0,0,NaN,NaN,NaN,NaN
2008,HEG40,42.7344,,,,,35,0,0,0,NaN,NaN,NaN,NaN
2009,HEG40,677.3058,122,153,245,,87,0,0,0,NaN,NaN,NaN,NaN
2010,HEG40,454.2902,122,122,153,275,5,16,26,28,3.931,6.334,6.334,6.022
2011,HEG40,308.7988,122,153,183,306,8,19,10,19,6.583,6.583,6.583,3.432
2012,HEG40,599.8596,122,245,,,29,37,0,0,8.066,9.891,NaN,NaN
2013,HEG40,365.0546,122,245,,,27,25,0,0,7.02,7.02,NaN,NaN
2014,HEG40,303.2761,153,275,,,29,16,0,0,6.739,6.739,NaN,NaN
2015,HEG40,180.2808,153,214,336,,3,13,9,0,8.144,8.144,5.554,NaN
2016,HEG40,368.7479,122,153,153,275,7,7,31,12,6.381,6.123,6.123,7.616
2017,HEG40,267.4614,153,214,,,23,8,0,0,8.628,8.628,NaN,NaN
2018,HEG40,266.518,153,153,275,,8,23,5,0,7.599,7.599,6.192,NaN
2019,HEG40,274.94,122,122,275,,6,31,8,0,4.991,6.261,6.364,NaN
2020,HEG40,188.6702,153,275,,,25,14,0,0,4.838,4.838,NaN,NaN
2021,HEG40,200.9843,153,275,275,,26,13,3,0,4.838,4.838,4.105,NaN
2006,HEG41,8.8813,,,,,30,0,0,0,NaN,NaN,NaN,NaN
2007,HEG41,54.8457,,,,,160,0,0,0,NaN,NaN,NaN,NaN
2008,HEG41,54.8457,,,,,160,0,0,0,NaN,NaN,NaN,NaN
2009,HEG41,75.0234,122,,,,180,0,0,0,NaN,NaN,NaN,NaN
2010,HEG41,15.6692,122,275,,,25,14,0,0,0.423,0.364,NaN,NaN
2011,HEG41,233.8863,92,,,,210,0,0,0,1.114,NaN,NaN,NaN
2012,HEG41,345.92,122,,,,184,0,0,0,1.88,NaN,NaN,NaN
2013,HEG41,105.48,92,275,,,105,3,0,0,0.977,0.977,NaN,NaN
2014,HEG41,143.2256,92,122,183,306,3,48,44,7,1.566,1.427,1.386,1.298
2015,HEG41,106.5263,122,275,,,80,30,0,0,0.968,0.968,NaN,NaN
2016,HEG41,59.8342,92,183,306,,10,47,13,0,1.271,0.763,0.866,NaN
2017,HEG41,70.7482,122,306,,,31,28,0,0,1.199,1.199,NaN,NaN
2018,HEG41,69.1474,122,214,245,,56,18,4,0,0.967,0.682,0.682,NaN
2019,HEG41,32.6965,122,214,275,,28,29,65,0,0.853,0.094,0.094,NaN
2020,HEG41,89.1667,122,214,275,,28,28,39,0,0.939,0.939,0.939,NaN
2021,HEG41,72.8912,92,245,,,11,80,0,0,1.523,0.702,NaN,NaN
2006,HEG42,35.2753,,,,,120,0,0,0,NaN,NaN,NaN,NaN
2007,HEG42,47.9423,,,,,138,0,0,0,NaN,NaN,NaN,NaN
2008,HEG42,47.9423,,,,,138,0,0,0,NaN,NaN,NaN,NaN
2009,HEG42,69.7568,122,153,183,,178,0,0,0,NaN,NaN,NaN,NaN
2010,HEG42,63.9184,92,122,183,275,7,57,41,44,0.773,0.483,0.539,0.202
2011,HEG42,54.8189,122,122,153,306,4,40,39,26,0.501,0.316,0.626,0.606
2012,HEG42,73.7265,92,122,214,,24,112,79,0,0.411,0.307,0.373,NaN
2013,HEG42,39.8418,153,245,,,23,19,0,0,1.507,0.273,NaN,NaN
2014,HEG42,133.1375,153,275,,,13,12,0,0,3.887,6.883,NaN,NaN
2015,HEG42,7.58,275,,,,4,0,0,0,1.895,NaN,NaN,NaN
2016,HEG42,61.6472,122,183,183,,47,31,25,0,0.531,0.656,0.656,NaN
2017,HEG42,5.3922,122,214,,,6,14,0,0,0.157,0.318,NaN,NaN
2018,HEG42,3.5503,122,183,,,3,6,0,0,0.517,0.333,NaN,NaN
2019,HEG42,15.2988,153,214,,,17,22,0,0,0.306,0.459,NaN,NaN
2020,HEG42,22.0634,122,183,306,,9,32,26,0,0.298,0.381,0.276,NaN
2021,HEG42,24.217,122,183,306,,8,85,11,0,0.269,0.165,0.728,NaN
2006,HEG43,10.4716,,,,,2,0,0,0,NaN,NaN,NaN,NaN
2007,HEG43,87.6099,,,,,40,0,0,0,NaN,NaN,NaN,NaN
2008,HEG43,87.6099,,,,,40,0,0,0,NaN,NaN,NaN,NaN
2009,HEG43,89.9281,153,,,,45,0,0,0,NaN,NaN,NaN,NaN
2010,HEG43,101.4185,122,183,,,16,30,0,0,2.998,1.782,NaN,NaN
2011,HEG43,80.3357,122,183,,,15,15,0,0,2.598,2.758,NaN,NaN
2012,HEG43,149.4005,122,183,,,19,47,0,0,3.118,1.918,NaN,NaN
2013,HEG43,65.4676,122,214,,,14,14,0,0,2.638,2.038,NaN,NaN
2014,HEG43,83.1775,122,245,,,14,21,0,0,2.374,2.378,NaN,NaN
2015,HEG43,73.9408,153,275,,,21,10,0,0,2.798,1.519,NaN,NaN
2016,HEG43,45.5635,153,275,,,10,10,0,0,3.118,1.439,NaN,NaN
2017,HEG43,20.1439,122,,,,7,0,0,0,2.878,NaN,NaN,NaN
2018,HEG43,13.2694,122,,,,4,0,0,0,3.317,NaN,NaN,NaN
2019,HEG43,93.3653,153,,,,32,0,0,0,2.918,NaN,NaN,NaN
2020,HEG43,41.9664,214,,,,15,0,0,0,2.798,NaN,NaN,NaN
2021,HEG43,51.3349,245,,,,19,0,0,0,2.702,NaN,NaN,NaN
2006,HEG44,5.6201,,,,,16,0,0,0,NaN,NaN,NaN,NaN
2007,HEG44,113.2802,,,,,129,0,0,0,NaN,NaN,NaN,NaN
2008,HEG44,113.2802,,,,,129,0,0,0,NaN,NaN,NaN,NaN
2009,HEG44,55.7998,122,214,,,103,0,0,0,NaN,NaN,NaN,NaN
2010,HEG44,61.3767,92,306,,,60,25,0,0,0.674,0.838,NaN,NaN
2011,HEG44,88.1317,122,214,,,43,50,0,0,0.702,1.159,NaN,NaN
2012,HEG44,50.2185,122,183,,,20,31,0,0,1.213,0.837,NaN,NaN
2013,HEG44,35.9233,183,275,,,16,7,0,0,1.184,2.426,NaN,NaN
2014,HEG44,132.0877,183,245,,,14,16,0,0,5.283,3.633,NaN,NaN
2015,HEG44,72.5029,122,,,,14,0,0,0,5.179,NaN,NaN,NaN
2016,HEG44,53.2948,122,,,,10,0,0,0,5.329,NaN,NaN,NaN
2017,HEG44,55.0405,153,275,,,6,11,0,0,5.295,2.116,NaN,NaN
2018,HEG44,86.5723,153,183,,,8,9,0,0,5.092,5.092,NaN,NaN
2019,HEG44,61.526,214,,,,12,0,0,0,5.127,NaN,NaN,NaN
2020,HEG44,165.7283,153,183,,,27,8,0,0,4.884,4.231,NaN,NaN
2021,HEG44,108.4855,183,,,,17,0,0,0,6.382,NaN,NaN,NaN
2006,HEG45,5.1358,,,,,16,0,0,0,NaN,NaN,NaN,NaN
2007,HEG45,17.7074,,,,,21,0,0,0,NaN,NaN,NaN,NaN
2008,HEG45,17.7074,,,,,21,0,0,0,NaN,NaN,NaN,NaN
2009,HEG45,109.1358,153,245,,,104,0,0,0,NaN,NaN,NaN,NaN
2010,HEG45,76.8441,122,183,275,,35,20,6,0,1.288,1.222,1.222,NaN
2011,HEG45,65.6705,153,245,,,44,11,0,0,1.201,1.166,NaN,NaN
2012,HEG45,97.2035,153,,,,77,0,0,0,1.262,NaN,NaN,NaN
2013,HEG45,88.4959,153,,,,68,0,0,0,1.301,NaN,NaN,NaN
2014,HEG45,52.3602,183,214,,,11,7,0,0,2.909,2.909,NaN,NaN
2015,HEG45,114.4697,153,183,,,24,45,0,0,2.388,1.27,NaN,NaN
2016,HEG45,46.0987,214,,,,22,0,0,0,2.095,NaN,NaN,NaN
2017,HEG45,130.3201,153,306,,,39,14,0,0,2.357,2.744,NaN,NaN
2018,HEG45,91.312,183,275,,,39,5,0,0,2.04,2.35,NaN,NaN
2019,HEG45,90.1864,183,275,,,24,7,0,0,2.937,2.814,NaN,NaN
2020,HEG45,201.4316,122,,,,101,0,0,0,1.994,NaN,NaN,NaN
2021,HEG45,18.8357,214,275,,,3,12,0,0,1.256,1.256,NaN,NaN
2006,HEG46,41.6268,,,,,12,0,0,0,NaN,NaN,NaN,NaN
2007,HEG46,86.426,,,,,7,0,0,0,NaN,NaN,NaN,NaN
2008,HEG46,21.7329,,,,,1,0,0,0,NaN,NaN,NaN,NaN
2009,HEG46,97.5,92,183,214,,18,0,0,0,NaN,NaN,NaN,NaN
2010,HEG46,80.6137,122,153,214,,4,3,4,0,7.329,7.329,7.329,NaN
2011,HEG46,161.0764,153,183,214,275,6,2,4,3,9.028,13.264,8.09,16.007
2012,HEG46,92.8819,122,153,214,275,2,2,3,4,8.472,13.715,8.299,5.903
2013,HEG46,75.3125,122,183,214,,3,9,2,0,11.458,3.507,4.688,NaN
2014,HEG46,60.1042,92,183,245,,2,2,3,0,9.861,10.764,6.285,NaN
2015,HEG46,96.6212,122,153,214,,4,2,1,0,11.775,11.775,25.973,NaN
2016,HEG46,68.0546,92,275,,,2,2,0,0,12.423,21.604,NaN,NaN
2017,HEG46,104.7782,122,214,,,4,2,0,0,13.823,24.744,NaN,NaN
2018,HEG46,60.785,92,183,,,4,1,0,0,12.116,12.321,NaN,NaN
2019,HEG46,129.2759,122,183,,,7,2,0,0,14.379,14.31,NaN,NaN
2020,HEG46,70.3448,92,153,,,3,2,0,0,15.517,11.897,NaN,NaN
2021,HEG46,120.0345,92,122,214,,3,2,2,0,15.621,10.552,26.034,NaN
2006,HEG47,121.7045,,,,,7,0,0,0,NaN,NaN,NaN,NaN
2007,HEG47,102.2727,,,,,90,0,0,0,NaN,NaN,NaN,NaN
2008,HEG47,102.2727,,,,,90,0,0,0,NaN,NaN,NaN,NaN
2009,HEG47,164.4028,214,,,,90,0,0,0,NaN,NaN,NaN,NaN
2010,HEG47,140.9091,214,,,,62,0,0,0,2.273,NaN,NaN,NaN
2011,HEG47,210.7728,214,,,,75,0,0,0,2.81,NaN,NaN,NaN
2012,HEG47,84.3091,275,,,,30,0,0,0,2.81,NaN,NaN,NaN
2013,HEG47,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,HEG47,64.4,306,,,,14,0,0,0,4.6,NaN,NaN,NaN
2015,HEG47,143.2,1,214,,,10,30,0,0,4.6,3.24,NaN,NaN
2016,HEG47,101.25,245,,,,45,0,0,0,2.25,NaN,NaN,NaN
2017,HEG47,117.3469,214,,,,69,0,0,0,1.701,NaN,NaN,NaN
2018,HEG47,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,HEG47,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,HEG47,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,HEG47,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG48,119.265,,,,,14,0,0,0,NaN,NaN,NaN,NaN
2007,HEG48,258.7973,,,,,28,0,0,0,NaN,NaN,NaN,NaN
2008,HEG48,258.7973,,,,,28,0,0,0,NaN,NaN,NaN,NaN
2009,HEG48,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,HEG48,214.6437,122,,,,15,0,0,0,14.31,NaN,NaN,NaN
2011,HEG48,40.0,336,,,,18,0,0,0,2.222,NaN,NaN,NaN
2012,HEG48,25.679,336,,,,8,0,0,0,3.21,NaN,NaN,NaN
2013,HEG48,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,HEG48,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,HEG48,15.2698,336,,,,7,0,0,0,2.181,NaN,NaN,NaN
2016,HEG48,44.316,336,,,,10,0,0,0,4.432,NaN,NaN,NaN
2017,HEG48,41.3462,336,,,,10,0,0,0,4.135,NaN,NaN,NaN
2018,HEG48,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,HEG48,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,HEG48,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,HEG48,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG49,112.8953,,,,,21,0,0,0,NaN,NaN,NaN,NaN
2007,HEG49,163.3169,,,,,28,0,0,0,NaN,NaN,NaN,NaN
2008,HEG49,34.9965,,,,,6,0,0,0,NaN,NaN,NaN,NaN
2009,HEG49,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,HEG49,16.2895,153,,,,2,0,0,0,8.145,NaN,NaN,NaN
2011,HEG49,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,HEG49,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,HEG49,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,HEG49,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,HEG49,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,HEG49,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,HEG49,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,HEG49,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,HEG49,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,HEG49,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,HEG49,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG05,46.7836,,,,,8,0,0,0,NaN,NaN,NaN,NaN
2007,HEG05,93.5673,,,,,16,0,0,0,NaN,NaN,NaN,NaN
2008,HEG05,72.9825,,,,,16,0,0,0,NaN,NaN,NaN,NaN
2009,HEG05,121.6374,214,,,,20,0,0,0,NaN,NaN,NaN,NaN
2010,HEG05,149.1228,214,,,,25,0,0,0,5.965,NaN,NaN,NaN
2011,HEG05,140.3509,214,,,,25,0,0,0,5.614,NaN,NaN,NaN
2012,HEG05,249.3567,183,214,,,22,19,0,0,6.082,6.082,NaN,NaN
2013,HEG05,116.4162,214,,,,19,0,0,0,6.127,NaN,NaN,NaN
2014,HEG05,96.4912,183,,,,15,0,0,0,6.433,NaN,NaN,NaN
2015,HEG05,199.8798,183,275,,,9,5,0,0,18.96,5.848,NaN,NaN
2016,HEG05,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,HEG05,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,HEG05,18.1128,183,,,,7,0,0,0,2.588,NaN,NaN,NaN
2019,HEG05,108.5603,214,275,,,12,6,0,0,6.031,6.031,NaN,NaN
2020,HEG05,82.8626,214,275,,,8,5,0,0,6.374,6.374,NaN,NaN
2021,HEG05,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG50,115.4717,,,,,16,0,0,0,NaN,NaN,NaN,NaN
2007,HEG50,54.8113,,,,,7,0,0,0,NaN,NaN,NaN,NaN
2008,HEG50,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,HEG50,82.8571,245,,,,7,0,0,0,NaN,NaN,NaN,NaN
2010,HEG50,26.4151,275,,,,14,0,0,0,1.887,NaN,NaN,NaN
2011,HEG50,38.484,306,,,,18,0,0,0,2.138,NaN,NaN,NaN
2012,HEG50,23.8095,306,,,,14,0,0,0,1.701,NaN,NaN,NaN
2013,HEG50,26.5306,306,,,,14,0,0,0,1.895,NaN,NaN,NaN
2014,HEG50,27.451,306,,,,14,0,0,0,1.961,NaN,NaN,NaN
2015,HEG50,25.8503,336,,,,14,0,0,0,1.846,NaN,NaN,NaN
2016,HEG50,70.5882,1,245,,,14,17,0,0,1.894,2.592,NaN,NaN
2017,HEG50,38.5458,275,,,,18,0,0,0,2.141,NaN,NaN,NaN
2018,HEG50,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,HEG50,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,HEG50,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,HEG50,63.5458,245,,,,29,0,0,0,2.191,NaN,NaN,NaN
2006,HEG06,46.3781,,,,,35,0,0,0,NaN,NaN,NaN,NaN
2007,HEG06,9.2756,,,,,7,0,0,0,NaN,NaN,NaN,NaN
2008,HEG06,9.2756,,,,,7,0,0,0,NaN,NaN,NaN,NaN
2009,HEG06,59.364,214,214,275,,35,0,0,0,NaN,NaN,NaN,NaN
2010,HEG06,106.6961,153,245,,,33,33,0,0,1.537,1.696,NaN,NaN
2011,HEG06,26.5018,275,,,,20,0,0,0,1.325,NaN,NaN,NaN
2012,HEG06,50.3799,245,275,,,9,34,0,0,1.193,1.166,NaN,NaN
2013,HEG06,76.2222,245,,,,42,0,0,0,1.815,NaN,NaN,NaN
2014,HEG06,32.1555,275,,,,14,0,0,0,2.297,NaN,NaN,NaN
2015,HEG06,129.8587,183,245,,,28,21,0,0,2.65,2.65,NaN,NaN
2016,HEG06,14.403,245,,,,21,0,0,0,0.686,NaN,NaN,NaN
2017,HEG06,20.7306,214,,,,12,0,0,0,1.727,NaN,NaN,NaN
2018,HEG06,4.5729,92,,,,30,0,0,0,0.152,NaN,NaN,NaN
2019,HEG06,68.6876,245,,,,52,0,0,0,1.321,NaN,NaN,NaN
2020,HEG06,58.111,214,306,,,14,14,0,0,2.075,2.075,NaN,NaN
2021,HEG06,9.8,306,,,,7,0,0,0,1.4,NaN,NaN,NaN
2006,HEG07,406.4288,,,,,365,0,0,0,NaN,NaN,NaN,NaN
2007,HEG07,452.4608,,,,,365,0,0,0,NaN,NaN,NaN,NaN
2008,HEG07,328.8511,,,,,263,0,0,0,NaN,NaN,NaN,NaN
2009,HEG07,294.4068,153,214,,,21,0,0,0,NaN,NaN,NaN,NaN
2010,HEG07,35.98,122,,,,28,0,0,0,1.285,NaN,NaN,NaN
2011,HEG07,757.0823,122,,,,55,0,0,0,13.765,NaN,NaN,NaN
2012,HEG07,427.845,153,245,306,,8,10,13,0,13.801,13.801,13.801,NaN
2013,HEG07,180.3784,153,,,,120,0,0,0,1.503,NaN,NaN,NaN
2014,HEG07,211.116,153,,,,118,0,0,0,1.789,NaN,NaN,NaN
2015,HEG07,216.5055,153,,,,143,0,0,0,1.514,NaN,NaN,NaN
2016,HEG07,207.5808,153,,,,134,0,0,0,1.549,NaN,NaN,NaN
2017,HEG07,628.7016,153,306,,,30,10,0,0,15.718,15.718,NaN,NaN
2018,HEG07,1222.6651,122,275,,,31,61,0,0,13.667,13.098,NaN,NaN
2019,HEG07,2283.3713,122,,,,179,0,0,0,12.756,NaN,NaN,NaN
2020,HEG07,765.3759,153,,,,60,0,0,0,12.756,NaN,NaN,NaN
2021,HEG07,1491.7995,153,,,,111,0,0,0,13.44,NaN,NaN,NaN
2006,HEG08,406.4288,,,,,365,0,0,0,NaN,NaN,NaN,NaN
2007,HEG08,452.4608,,,,,365,0,0,0,NaN,NaN,NaN,NaN
2008,HEG08,328.8511,,,,,263,0,0,0,NaN,NaN,NaN,NaN
2009,HEG08,185.8509,153,245,,,90,0,0,0,NaN,NaN,NaN,NaN
2010,HEG08,35.98,122,,,,28,0,0,0,1.285,NaN,NaN,NaN
2011,HEG08,254.1188,122,,,,105,0,0,0,2.42,NaN,NaN,NaN
2012,HEG08,94.636,214,275,,,24,15,0,0,2.427,2.427,NaN,NaN
2013,HEG08,180.3784,153,,,,120,0,0,0,1.503,NaN,NaN,NaN
2014,HEG08,211.116,153,,,,118,0,0,0,1.789,NaN,NaN,NaN
2015,HEG08,216.5055,153,,,,143,0,0,0,1.514,NaN,NaN,NaN
2016,HEG08,207.5808,153,,,,134,0,0,0,1.549,NaN,NaN,NaN
2017,HEG08,181.1024,183,,,,60,0,0,0,3.018,NaN,NaN,NaN
2018,HEG08,241.4698,122,275,,,31,61,0,0,2.625,2.625,NaN,NaN
2019,HEG08,2283.3713,122,,,,179,0,0,0,12.756,NaN,NaN,NaN
2020,HEG08,765.3759,183,,,,60,0,0,0,12.756,NaN,NaN,NaN
2021,HEG08,1491.7995,153,,,,111,0,0,0,13.44,NaN,NaN,NaN
2006,HEG09,64.2857,,,,,45,0,0,0,NaN,NaN,NaN,NaN
2007,HEG09,71.4286,,,,,50,0,0,0,NaN,NaN,NaN,NaN
2008,HEG09,71.4286,,,,,50,0,0,0,NaN,NaN,NaN,NaN
2009,HEG09,80.1429,153,306,,,51,0,0,0,NaN,NaN,NaN,NaN
2010,HEG09,59.4571,214,306,,,25,14,0,0,1.514,1.543,NaN,NaN
2011,HEG09,74.2857,153,306,,,36,16,0,0,1.429,1.429,NaN,NaN
2012,HEG09,46.6857,153,,,,38,0,0,0,1.229,NaN,NaN,NaN
2013,HEG09,65.3333,153,245,,,28,0,0,0,2.333,NaN,NaN,NaN
2014,HEG09,104.0,153,214,,,21,21,0,0,2.476,2.476,NaN,NaN
2015,HEG09,106.5263,122,275,,,80,30,0,0,0.968,0.968,NaN,NaN
2016,HEG09,59.8342,92,183,306,,10,47,13,0,1.271,0.763,0.866,NaN
2017,HEG09,70.7482,122,306,,,31,28,0,0,1.199,1.199,NaN,NaN
2018,HEG09,69.1474,122,214,245,,56,18,4,0,0.967,0.682,0.682,NaN
2019,HEG09,32.6965,122,214,275,,28,29,65,0,0.853,0.094,0.094,NaN
2020,HEG09,89.1667,122,214,275,,28,28,39,0,0.939,0.939,0.939,NaN
2021,HEG09,72.8912,92,245,,,11,80,0,0,1.523,0.702,NaN,NaN
2006,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,SEG01,24.8447,275,,,,40,0,0,0,0.621,NaN,NaN,NaN
2017,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG01,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG10,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG10,55.7237,,,,,28,0,0,0,NaN,NaN,NaN,NaN
2008,SEG10,38.4539,,,,,14,0,0,0,NaN,NaN,NaN,NaN
2009,SEG10,112.5987,245,,,,42,0,0,0,NaN,NaN,NaN,NaN
2010,SEG10,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG10,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG10,93.375,275,,,,18,0,0,0,5.188,NaN,NaN,NaN
2013,SEG10,204.0,275,,,,24,0,0,0,8.5,NaN,NaN,NaN
2014,SEG10,120.7072,245,,,,41,0,0,0,2.944,NaN,NaN,NaN
2015,SEG10,162.2727,245,,,,14,0,0,0,11.591,NaN,NaN,NaN
2016,SEG10,105.45,275,,,,19,0,0,0,5.55,NaN,NaN,NaN
2017,SEG10,81.2121,245,,,,8,0,0,0,10.152,NaN,NaN,NaN
2018,SEG10,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,SEG10,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG10,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG10,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG11,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG11,55.7237,,,,,28,0,0,0,NaN,NaN,NaN,NaN
2008,SEG11,38.4539,,,,,14,0,0,0,NaN,NaN,NaN,NaN
2009,SEG11,112.5987,245,,,,42,0,0,0,NaN,NaN,NaN,NaN
2010,SEG11,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG11,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG11,93.375,275,,,,18,0,0,0,5.188,NaN,NaN,NaN
2013,SEG11,160.2857,275,,,,11,0,0,0,14.571,NaN,NaN,NaN
2014,SEG11,120.7072,245,,,,41,0,0,0,2.944,NaN,NaN,NaN
2015,SEG11,135.7988,275,,,,12,0,0,0,11.317,NaN,NaN,NaN
2016,SEG11,105.45,275,,,,19,0,0,0,5.55,NaN,NaN,NaN
2017,SEG11,165.0725,245,,,,17,0,0,0,9.71,NaN,NaN,NaN
2018,SEG11,193.6842,275,,,,25,0,0,0,7.747,NaN,NaN,NaN
2019,SEG11,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG11,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG11,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,SEG12,24.8447,275,,,,40,0,0,0,0.621,NaN,NaN,NaN
2017,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,SEG12,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,SEG13,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,SEG13,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
